person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,actual_default,pred_default_prob,pred_default_thr_05,pred_default_thr_opt,approval_decision_thr_05,approval_decision_thr_opt,expected_loss_thr_05,expected_loss_thr_opt,interest_income,realized_net_loss_if_approved,realized_net_loss_thr_05,realized_net_loss_thr_opt
26,40100,RENT,3.0,VENTURE,D,6500,,0.16,N,4,0,0.7806106370095038,1,1,Reject,Reject,741246.5575000001,4917.2483491095145,,,0.0,0.0
24,26400,RENT,4.0,EDUCATION,A,8875,6.62,0.34,N,3,1,0.7152858347032478,1,1,Reject,Reject,741246.5575000001,6180.885093025349,587.525,8875.0,0.0,0.0
29,63755,MORTGAGE,14.0,MEDICAL,C,3000,,0.05,Y,10,0,0.19652675914625525,0,0,Approve,Approve,741246.5575000001,324.6751499292861,,,,
23,24000,RENT,0.0,PERSONAL,B,6000,,0.25,N,3,0,0.6970714129906973,1,1,Reject,Reject,741246.5575000001,3982.67736767025,,,0.0,0.0
37,40000,RENT,0.0,MEDICAL,B,12000,9.91,0.3,N,16,0,0.7479796679870676,1,1,Reject,Reject,741246.5575000001,8676.05343701503,1189.2,-1189.2,0.0,0.0
22,49560,RENT,5.0,EDUCATION,B,5000,10.36,0.1,N,4,0,0.22254648914035208,0,0,Approve,Approve,741246.5575000001,710.0115270764627,518.0,-518.0,-518.0,-518.0
22,72000,RENT,5.0,PERSONAL,D,10000,17.27,0.14,N,2,0,0.8484285067165849,1,1,Reject,Reject,741246.5575000001,8222.521098265392,1727.0,-1727.0,0.0,0.0
24,82726,MORTGAGE,7.0,HOMEIMPROVEMENT,C,20000,,0.24,N,4,0,0.3882097293922146,0,1,Approve,Reject,741246.5575000001,6419.47957304838,,,,0.0
28,29112,OWN,1.0,VENTURE,A,7000,6.99,0.24,N,5,0,0.057838643833692874,0,0,Approve,Approve,741246.5575000001,-56.129044736323976,489.3,-489.3,-489.3,-489.3
37,35000,OWN,2.0,PERSONAL,B,13250,11.71,0.38,N,14,0,0.384451291691819,0,1,Approve,Reject,741246.5575000001,4138.909627823336,1551.575,-1551.575,-1551.575,0.0
25,50400,MORTGAGE,9.0,DEBTCONSOLIDATION,D,12000,16.89,0.24,N,4,1,0.9324387070186952,1,1,Reject,Reject,741246.5575000001,11052.331255609834,2026.8,12000.0,0.0,0.0
23,25000,RENT,2.0,MEDICAL,B,1800,12.69,0.07,N,3,1,0.35881646190516875,0,0,Approve,Approve,741246.5575000001,499.4104876576823,228.42,1800.0,1800.0,1800.0
33,32400,RENT,6.0,MEDICAL,D,2500,15.33,0.08,Y,10,1,0.8641066330777865,1,1,Reject,Reject,741246.5575000001,2108.185449821528,383.25,2500.0,0.0,0.0
24,30000,RENT,2.0,MEDICAL,C,2400,13.72,0.08,Y,4,0,0.4499879413881286,0,0,Approve,Approve,741246.5575000001,898.8630886717915,329.28,-329.28,-329.28,-329.28
22,33000,RENT,1.0,EDUCATION,A,1800,5.42,0.05,N,2,0,0.10155027255141728,0,0,Approve,Approve,741246.5575000001,95.1377351826674,97.56,-97.56,-97.56,-97.56
33,60000,MORTGAGE,5.0,PERSONAL,A,2000,5.42,0.03,N,8,0,0.05528860714990822,0,0,Approve,Approve,741246.5575000001,8.170499314866504,108.4,-108.4,-108.4,-108.4
23,128000,MORTGAGE,7.0,VENTURE,C,3000,14.72,0.02,Y,4,0,0.07838383331200517,0,0,Approve,Approve,741246.5575000001,-171.834199273403,441.6,-441.6,-441.6,-441.6
56,150000,MORTGAGE,5.0,PERSONAL,B,15000,11.48,0.1,N,26,0,0.06628017476238719,0,0,Approve,Approve,741246.5575000001,-613.6629176233613,1722.0,-1722.0,-1722.0,-1722.0
30,78000,RENT,10.0,DEBTCONSOLIDATION,D,15000,14.96,0.19,N,9,1,0.8961711830542575,1,1,Reject,Reject,741246.5575000001,13209.575880587616,2244.0,15000.0,0.0,0.0
29,36000,RENT,6.0,VENTURE,A,12000,7.49,0.33,N,7,1,0.5399328871230545,1,1,Reject,Reject,741246.5575000001,6065.686324422856,898.8,12000.0,0.0,0.0
30,120000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,10.99,0.13,N,6,0,0.15976125382815062,0,0,Approve,Approve,741246.5575000001,1011.2852343579657,1648.5,-1648.5,-1648.5,-1648.5
32,35000,RENT,2.0,PERSONAL,B,5500,11.49,0.16,N,7,0,0.4375591837627464,0,1,Approve,Reject,741246.5575000001,2051.1410368739726,631.95,-631.95,-631.95,0.0
26,51000,MORTGAGE,10.0,MEDICAL,A,15825,6.99,0.31,N,3,0,0.45240778639344703,0,1,Approve,Reject,741246.5575000001,6553.624509731672,1106.1675,-1106.1675,-1106.1675,0.0
24,40000,RENT,0.0,MEDICAL,A,15000,7.88,0.38,N,4,1,0.8096489707841446,1,1,Reject,Reject,741246.5575000001,11919.739645229027,1182.0,15000.0,0.0,0.0
33,35000,MORTGAGE,2.0,PERSONAL,A,6000,5.42,0.17,N,6,0,0.18576949538144358,0,0,Approve,Approve,741246.5575000001,849.8292121867069,325.2,-325.2,-325.2,-325.2
25,27600,RENT,,HOMEIMPROVEMENT,B,3500,10.99,0.13,N,4,1,0.5401159711821651,1,1,Reject,Reject,741246.5575000001,1713.5115074527978,384.65,3500.0,0.0,0.0
22,43000,OWN,2.0,VENTURE,B,22800,12.69,0.53,N,2,0,0.4896758035804945,0,1,Approve,Reject,741246.5575000001,9688.077117650791,2893.32,-2893.32,-2893.32,0.0
25,150000,MORTGAGE,9.0,VENTURE,A,8200,5.79,0.05,N,2,0,0.023421352508871306,0,0,Approve,Approve,741246.5575000001,-271.6049196830934,474.78,-474.78,-474.78,-474.78
24,24000,OWN,1.0,EDUCATION,A,2400,7.49,0.1,N,2,0,0.02384177690261415,0,0,Approve,Approve,741246.5575000001,-118.25393761771215,179.76,-179.76,-179.76,-179.76
28,128000,MORTGAGE,11.0,DEBTCONSOLIDATION,G,14400,22.11,0.11,Y,8,1,0.9929411058313471,1,1,Reject,Reject,741246.5575000001,14275.877534361474,3183.84,14400.0,0.0,0.0
24,59000,OWN,2.0,MEDICAL,E,12000,17.74,0.2,Y,2,1,0.6600880828678881,1,1,Reject,Reject,741246.5575000001,7197.452505223818,2128.7999999999997,12000.0,0.0,0.0
25,154000,MORTGAGE,4.0,MEDICAL,A,12225,7.49,0.08,N,3,0,0.06152238317321193,0,0,Approve,Approve,741246.5575000001,-107.20824174897473,915.6525,-915.6525,-915.6525,-915.6525
55,28800,OWN,1.0,PERSONAL,D,5000,15.33,0.17,N,22,0,0.5341742264691676,1,1,Reject,Reject,741246.5575000001,2313.815676934455,766.5,-766.5,0.0,0.0
30,200000,MORTGAGE,4.0,MEDICAL,B,6000,11.83,0.03,N,5,0,0.10490954050989415,0,0,Approve,Approve,741246.5575000001,-5.8779650867122655,709.8,-709.8,-709.8,-709.8
23,85000,RENT,0.0,EDUCATION,B,7000,10.74,0.08,N,3,0,0.1538954425506359,0,0,Approve,Approve,741246.5575000001,441.1666915640194,751.8,-751.8,-751.8,-751.8
21,34500,RENT,2.0,HOMEIMPROVEMENT,D,11500,15.31,0.33,N,2,1,0.9885486233690284,1,1,Reject,Reject,741246.5575000001,11348.147302478506,1760.65,11500.0,0.0,0.0
25,42000,RENT,5.0,EDUCATION,C,10000,12.99,0.24,Y,2,0,0.6099026217976209,1,1,Reject,Reject,741246.5575000001,5592.289723691318,1299.0,-1299.0,0.0,0.0
34,50000,RENT,5.0,HOMEIMPROVEMENT,B,2000,11.48,0.04,N,5,0,0.3064024531790686,0,0,Approve,Approve,741246.5575000001,453.5549096080514,229.6,-229.6,-229.6,-229.6
22,96000,MORTGAGE,4.0,VENTURE,A,8000,7.88,0.08,N,4,0,0.038495465342331954,0,0,Approve,Approve,741246.5575000001,-298.1687359095382,630.4,-630.4,-630.4,-630.4
26,100000,MORTGAGE,11.0,PERSONAL,C,15000,13.99,0.15,N,4,0,0.18956962552006107,0,0,Approve,Approve,741246.5575000001,1142.8562419547643,2098.5,-2098.5,-2098.5,-2098.5
22,50500,OWN,6.0,VENTURE,B,6000,11.83,0.12,N,2,0,0.02642337058267877,0,0,Approve,Approve,741246.5575000001,-532.5044680643421,709.8,-709.8,-709.8,-709.8
27,61000,MORTGAGE,11.0,EDUCATION,B,1200,10.37,0.02,N,9,0,0.07693094449756935,0,0,Approve,Approve,741246.5575000001,-22.54957986963926,124.43999999999998,-124.43999999999998,-124.43999999999998,-124.43999999999998
24,33600,RENT,5.0,PERSONAL,B,4450,11.49,0.13,N,4,0,0.3784739136987079,0,0,Approve,Approve,741246.5575000001,1366.419520402968,511.305,-511.305,-511.305,-511.305
40,21600,RENT,2.0,HOMEIMPROVEMENT,D,3000,14.09,0.14,Y,13,1,0.9372456145754433,1,1,Reject,Reject,741246.5575000001,2785.21056500737,422.7,3000.0,0.0,0.0
22,83000,RENT,6.0,DEBTCONSOLIDATION,B,12000,11.71,0.14,N,4,0,0.34343518144452445,0,1,Approve,Reject,741246.5575000001,3198.6172943001393,1405.2,-1405.2,-1405.2,0.0
28,54000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,11500,7.88,0.21,N,6,0,0.3040949173653433,0,1,Approve,Reject,741246.5575000001,2866.462363817922,906.2,-906.2,-906.2,0.0
29,80000,OWN,0.0,VENTURE,C,24000,12.87,0.3,N,9,0,0.05480728123634143,0,0,Approve,Approve,741246.5575000001,-1604.136520044994,3088.8,-3088.8,-3088.8,-3088.8
23,55000,RENT,3.0,VENTURE,B,5400,11.99,0.1,N,2,0,0.17492033344968294,0,0,Approve,Approve,741246.5575000001,410.3637197236196,647.46,-647.46,-647.46,-647.46
22,44160,RENT,7.0,VENTURE,D,12000,13.24,0.27,Y,2,0,0.9038837832413991,1,1,Reject,Reject,741246.5575000001,10693.895953710724,1588.8,-1588.8,0.0,0.0
22,27560,OWN,6.0,EDUCATION,B,2800,11.49,0.1,N,4,0,0.03926607864528138,0,0,Approve,Approve,741246.5575000001,-199.14229697145223,321.72,-321.72,-321.72,-321.72
22,24044,RENT,2.0,PERSONAL,A,5000,8.9,0.21,N,3,0,0.5108563154639167,1,1,Reject,Reject,741246.5575000001,2336.612637701027,445.0,-445.0,0.0,0.0
21,37459,MORTGAGE,6.0,EDUCATION,A,5600,6.92,0.15,N,2,0,0.14438306033798015,0,0,Approve,Approve,741246.5575000001,476.9764614348629,387.52,-387.52,-387.52,-387.52
32,130000,MORTGAGE,12.0,MEDICAL,A,16500,5.42,0.13,N,8,0,0.06476465750663256,0,0,Approve,Approve,741246.5575000001,232.2358820676186,894.3,-894.3,-894.3,-894.3
28,95827,MORTGAGE,11.0,EDUCATION,E,16000,14.5,0.17,N,7,0,0.6846655904192364,1,1,Reject,Reject,741246.5575000001,10223.07361648041,2320.0,-2320.0,0.0,0.0
26,88900,OWN,2.0,PERSONAL,B,5000,11.83,0.06,N,4,0,0.02455947591666528,0,0,Approve,Approve,741246.5575000001,-454.17569041196606,591.5,-591.5,-591.5,-591.5
26,56100,MORTGAGE,10.0,MEDICAL,D,16000,,0.24,Y,2,1,0.8312950211203441,1,1,Reject,Reject,741246.5575000001,13004.06950306352,,16000.0,0.0,0.0
52,54000,RENT,0.0,PERSONAL,A,1500,8.49,0.03,N,24,1,0.11846201179203202,0,0,Approve,Approve,741246.5575000001,65.42915488976331,127.35,1500.0,1500.0,1500.0
22,54252,MORTGAGE,6.0,PERSONAL,A,3500,6.39,0.06,N,4,0,0.07495098254502126,0,0,Approve,Approve,741246.5575000001,55.44122615376847,223.65,-223.65,-223.65,-223.65
25,59000,RENT,4.0,MEDICAL,B,15000,9.99,0.25,N,3,1,0.5443427226887856,1,1,Reject,Reject,741246.5575000001,7482.338410280929,1498.5,15000.0,0.0,0.0
27,70000,MORTGAGE,11.0,PERSONAL,A,3000,5.42,0.04,N,7,0,0.059191832496327326,0,0,Approve,Approve,741246.5575000001,24.600089452884788,162.6,-162.6,-162.6,-162.6
27,62000,RENT,7.0,DEBTCONSOLIDATION,A,5000,,0.08,N,5,0,0.2709029885898019,0,0,Approve,Approve,741246.5575000001,953.8761351791056,,,,
22,52000,MORTGAGE,0.0,EDUCATION,C,6400,11.34,0.12,Y,4,0,0.1851733939822775,0,0,Approve,Approve,741246.5575000001,593.7411639031537,725.76,-725.76,-725.76,-725.76
24,110000,MORTGAGE,8.0,PERSONAL,A,27300,7.51,0.25,N,3,0,0.07763008546521792,0,0,Approve,Approve,741246.5575000001,228.23086332380308,2050.23,-2050.23,-2050.23,-2050.23
23,58320,RENT,4.0,MEDICAL,B,4000,10.37,0.07,N,2,0,0.27843734876868204,0,0,Approve,Approve,741246.5575000001,814.4452073439776,414.8,-414.8,-414.8,-414.8
23,75600,RENT,3.0,PERSONAL,E,20000,16.32,0.26,Y,3,0,0.9179170614196897,1,1,Reject,Reject,741246.5575000001,18090.42251686766,3264.0,-3264.0,0.0,0.0
29,47000,MORTGAGE,8.0,EDUCATION,B,8000,12.42,0.17,N,9,0,0.24124241550588182,0,0,Approve,Approve,741246.5575000001,1176.037788093699,993.6,-993.6,-993.6,-993.6
29,30796,RENT,13.0,MEDICAL,D,5000,14.96,0.16,Y,8,0,0.9332276024606929,1,1,Reject,Reject,741246.5575000001,4616.192258944063,748.0,-748.0,0.0,0.0
34,46000,RENT,1.0,MEDICAL,A,7000,8.9,0.15,N,8,0,0.3483978522772632,0,1,Approve,Reject,741246.5575000001,2032.8368279095776,623.0,-623.0,-623.0,0.0
23,130000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,5.79,0.05,N,3,0,0.08050091221162502,0,0,Approve,Approve,741246.5575000001,163.5714901720686,347.4,-347.4,-347.4,-347.4
28,67000,MORTGAGE,3.0,VENTURE,B,14400,9.88,0.21,N,10,0,0.13415007806547768,0,0,Approve,Approve,741246.5575000001,699.8991232081951,1422.72,-1422.72,-1422.72,-1422.72
35,90000,RENT,15.0,PERSONAL,B,7000,11.71,0.08,N,9,0,0.2064359200002132,0,0,Approve,Approve,741246.5575000001,794.5669636256672,819.7,-819.7,-819.7,-819.7
26,40000,RENT,2.0,MEDICAL,A,12000,7.51,0.3,N,2,0,0.6697747468266506,1,1,Reject,Reject,741246.5575000001,7739.697963759985,901.2,-901.2,0.0,0.0
31,58000,MORTGAGE,15.0,VENTURE,A,8875,,0.15,N,6,0,0.10236322558888203,0,0,Approve,Approve,741246.5575000001,32.95237871976394,,,,
27,35000,RENT,0.0,DEBTCONSOLIDATION,A,3000,8.49,0.09,N,10,0,0.29496439191816226,0,0,Approve,Approve,741246.5575000001,705.3206063760427,254.7,-254.7,-254.7,-254.7
24,37200,MORTGAGE,2.0,MEDICAL,A,8000,7.88,0.22,N,4,1,0.3772901266179898,0,1,Approve,Reject,741246.5575000001,2625.764708763899,630.4,8000.0,8000.0,0.0
42,101000,MORTGAGE,6.0,DEBTCONSOLIDATION,F,25000,16.15,0.25,Y,17,1,0.8579838336603905,1,1,Reject,Reject,741246.5575000001,20876.20556991359,4037.4999999999995,25000.0,0.0,0.0
25,50000,RENT,6.0,MEDICAL,A,4000,6.92,0.08,N,4,0,0.21284955373541647,0,0,Approve,Approve,741246.5575000001,633.5149714156291,276.8,-276.8,-276.8,-276.8
35,100000,MORTGAGE,9.0,EDUCATION,B,6000,9.99,0.06,N,7,0,0.07490226573001851,0,0,Approve,Approve,741246.5575000001,-105.0899875413158,599.4,-599.4,-599.4,-599.4
22,21000,RENT,7.0,DEBTCONSOLIDATION,D,8000,16.77,0.38,Y,4,1,0.9955550016880801,1,1,Reject,Reject,741246.5575000001,7958.476603769369,1341.6,8000.0,0.0,0.0
23,65000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7000,8.49,0.11,N,4,0,0.16279511887292655,0,0,Approve,Approve,741246.5575000001,642.0149712566661,594.3,-594.3,-594.3,-594.3
24,55000,MORTGAGE,8.0,MEDICAL,B,15000,9.91,0.27,N,3,0,0.45610565234172995,0,1,Approve,Reject,741246.5575000001,6033.0858373319315,1486.5,-1486.5,-1486.5,0.0
22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,0.28,Y,2,1,0.8547021815108173,1,1,Reject,Reject,741246.5575000001,3964.247559837811,657.875,4750.0,0.0,0.0
22,38000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8500,5.42,0.22,N,2,0,0.35957678386643915,0,1,Approve,Reject,741246.5575000001,2761.3596871920017,460.7,-460.7,-460.7,0.0
37,25000,RENT,5.0,MEDICAL,D,10000,16.29,0.4,N,11,1,0.9950952848535609,1,1,Reject,Reject,741246.5575000001,9942.963067562061,1629.0,10000.0,0.0,0.0
27,60000,RENT,11.0,DEBTCONSOLIDATION,B,1800,11.46,0.03,N,8,0,0.26834087438230814,0,0,Approve,Approve,741246.5575000001,332.08692945573716,206.28,-206.28,-206.28,-206.28
31,50600,MORTGAGE,2.0,MEDICAL,A,8500,,0.17,N,7,0,0.2706648350426538,0,0,Approve,Approve,741246.5575000001,1619.3426535176525,,,,
27,35000,MORTGAGE,11.0,PERSONAL,B,15000,12.53,0.43,N,5,0,0.8508419700950443,1,1,Reject,Reject,741246.5575000001,12482.2870342193,1879.5,-1879.5,0.0,0.0
22,90000,MORTGAGE,6.0,VENTURE,B,3500,9.25,0.04,N,2,0,0.05155021766541977,0,0,Approve,Approve,741246.5575000001,-126.63485520185111,323.75,-323.75,-323.75,-323.75
25,109000,MORTGAGE,5.0,PERSONAL,B,15000,10.25,0.14,N,2,0,0.10245572020341114,0,0,Approve,Approve,741246.5575000001,156.86147286391156,1537.5,-1537.5,-1537.5,-1537.5
38,98000,RENT,4.0,DEBTCONSOLIDATION,E,16000,16.4,0.16,Y,15,1,0.8814875351758584,1,1,Reject,Reject,741246.5575000001,13792.823855115186,2624.0,16000.0,0.0,0.0
32,53000,MORTGAGE,1.0,EDUCATION,C,6800,12.84,0.13,Y,7,0,0.21314375723389758,0,0,Approve,Approve,741246.5575000001,762.3576265065642,873.12,-873.12,-873.12,-873.12
23,35000,RENT,0.0,DEBTCONSOLIDATION,C,5200,13.92,0.15,N,2,0,0.6468894187706087,1,1,Reject,Reject,741246.5575000001,3108.2294144900825,723.84,-723.84,0.0,0.0
25,27048,OTHER,9.0,MEDICAL,D,8000,15.05,0.3,Y,2,1,0.9793972685285893,1,1,Reject,Reject,741246.5575000001,7810.372459537136,1204.0,8000.0,0.0,0.0
24,45000,RENT,0.0,VENTURE,A,2000,7.51,0.04,N,4,0,0.07254346500332924,0,0,Approve,Approve,741246.5575000001,5.782958450158532,150.2,-150.2,-150.2,-150.2
25,48000,RENT,9.0,MEDICAL,B,4800,,0.1,N,3,0,0.35657691857298335,0,0,Approve,Approve,741246.5575000001,1372.1506652359403,,,,
26,127992,MORTGAGE,10.0,PERSONAL,C,26000,13.99,0.2,N,2,0,0.12242866834758463,0,0,Approve,Approve,741246.5575000001,-8.932584715295434,3637.4,-3637.4,-3637.4,-3637.4
24,30000,OWN,6.0,HOMEIMPROVEMENT,B,7500,10.96,0.25,N,4,0,0.278626040441962,0,0,Approve,Approve,741246.5575000001,1496.7259085580076,822.0,-822.0,-822.0,-822.0
40,25920,OWN,2.0,HOMEIMPROVEMENT,D,4750,,0.18,N,17,0,0.651338669091784,1,1,Reject,Reject,741246.5575000001,2911.8487469186125,,,0.0,0.0
24,38000,RENT,8.0,MEDICAL,C,5000,13.99,0.13,N,4,0,0.5702432582992297,1,1,Reject,Reject,741246.5575000001,2550.60145067646,699.5,-699.5,0.0,0.0
36,120000,MORTGAGE,11.0,MEDICAL,A,30000,6.62,0.25,N,11,0,0.07659767770645615,0,0,Approve,Approve,741246.5575000001,464.053319118706,1986.0,-1986.0,-1986.0,-1986.0
23,60000,MORTGAGE,7.0,MEDICAL,A,7000,7.9,0.12,N,4,0,0.1609032326244536,0,0,Approve,Approve,741246.5575000001,662.302116012498,553.0,-553.0,-553.0,-553.0
25,53000,MORTGAGE,2.0,VENTURE,B,10750,11.14,0.2,N,2,0,0.17893083628067907,0,0,Approve,Approve,741246.5575000001,940.2351130052272,1197.55,-1197.55,-1197.55,-1197.55
24,68004,MORTGAGE,7.0,EDUCATION,A,4000,6.39,0.06,N,3,0,0.05735964250793799,0,0,Approve,Approve,741246.5575000001,-11.500305343219082,255.6,-255.6,-255.6,-255.6
25,80000,MORTGAGE,4.0,VENTURE,C,15000,12.61,0.19,Y,4,0,0.14964439157780837,0,0,Approve,Approve,741246.5575000001,636.2182403365503,1891.5,-1891.5,-1891.5,-1891.5
42,38000,MORTGAGE,9.0,MEDICAL,A,6500,,0.17,N,14,0,0.31543420873349703,0,0,Approve,Approve,741246.5575000001,1561.3027837765042,,,,
28,75000,RENT,0.0,HOMEIMPROVEMENT,B,20000,11.11,0.27,N,7,0,0.5558792397815963,1,1,Reject,Reject,741246.5575000001,10130.748466426632,2222.0,-2222.0,0.0,0.0
39,100000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3000,7.14,0.03,N,11,0,0.08928981870852545,0,0,Approve,Approve,741246.5575000001,72.79533529294253,214.2,-214.2,-214.2,-214.2
32,75000,RENT,4.0,MEDICAL,B,5000,9.99,0.07,N,8,0,0.2504256261381525,0,0,Approve,Approve,741246.5575000001,877.7157309467696,499.5,-499.5,-499.5,-499.5
52,33996,RENT,5.0,MEDICAL,B,8000,9.25,0.24,N,25,0,0.6630727084090035,1,1,Reject,Reject,741246.5575000001,5055.25547149469,740.0,-740.0,0.0,0.0
25,55000,RENT,4.0,PERSONAL,A,2500,7.88,0.05,N,2,0,0.1394268401155351,0,0,Approve,Approve,741246.5575000001,179.03418779159819,197.0,-197.0,-197.0,-197.0
23,70000,MORTGAGE,4.0,PERSONAL,C,6000,13.16,0.09,Y,4,0,0.1928544666775959,0,0,Approve,Approve,741246.5575000001,519.8046869542053,789.6,-789.6,-789.6,-789.6
27,55000,RENT,3.0,DEBTCONSOLIDATION,C,20000,13.48,0.36,N,9,1,0.850400587359891,1,1,Reject,Reject,741246.5575000001,16604.691730720086,2696.0,20000.0,0.0,0.0
25,42264,RENT,3.0,DEBTCONSOLIDATION,B,3000,10.71,0.07,N,2,0,0.3291568112187187,0,0,Approve,Approve,741246.5575000001,771.9285171007305,321.3,-321.3,-321.3,-321.3
29,44991,MORTGAGE,13.0,MEDICAL,C,5000,14.72,0.11,Y,8,0,0.35566836690489206,0,0,Approve,Approve,741246.5575000001,1304.113752566461,736.0,-736.0,-736.0,-736.0
34,90000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9900,5.99,0.11,N,5,0,0.10684443556240487,0,0,Approve,Approve,741246.5575000001,528.1097308006699,593.01,-593.01,-593.01,-593.01
26,104000,RENT,3.0,PERSONAL,B,12000,12.21,0.12,N,3,0,0.20475261247834167,0,0,Approve,Approve,741246.5575000001,1291.8348775433665,1465.2,-1465.2,-1465.2,-1465.2
23,89000,RENT,7.0,EDUCATION,C,7000,,0.08,N,3,0,0.20571853957630187,0,0,Approve,Approve,741246.5575000001,828.9890495301621,,,,
33,34000,RENT,6.0,DEBTCONSOLIDATION,B,8000,9.99,0.24,N,5,0,0.7111970376992874,1,1,Reject,Reject,741246.5575000001,5458.76497412357,799.2,-799.2,0.0,0.0
23,33000,RENT,3.0,EDUCATION,A,1200,8.32,0.04,N,2,0,0.1158396338992502,0,0,Approve,Approve,741246.5575000001,50.73298972760139,99.84,-99.84,-99.84,-99.84
24,82440,RENT,8.0,DEBTCONSOLIDATION,A,14700,8.49,0.18,N,4,0,0.29258883064796176,0,1,Approve,Reject,741246.5575000001,3418.1854488386134,1248.03,-1248.03,-1248.03,0.0
23,43000,RENT,7.0,EDUCATION,A,1000,7.51,0.02,N,3,0,0.0908985403591596,0,0,Approve,Approve,741246.5575000001,22.6250207401325,75.1,-75.1,-75.1,-75.1
25,77078,MORTGAGE,1.0,DEBTCONSOLIDATION,B,3425,12.18,0.04,N,4,0,0.1599011624887503,0,0,Approve,Approve,741246.5575000001,197.20164997358933,417.165,-417.165,-417.165,-417.165
22,30000,RENT,0.0,VENTURE,B,3600,12.21,0.12,N,3,0,0.24800046650336235,0,0,Approve,Approve,741246.5575000001,562.2527644683223,439.56,-439.56,-439.56,-439.56
24,14880,RENT,2.0,EDUCATION,B,6000,10.0,0.4,N,3,1,0.9222257544067161,1,1,Reject,Reject,741246.5575000001,5486.689979084326,600.0,6000.0,0.0,0.0
37,60000,RENT,1.0,PERSONAL,B,6400,9.64,0.11,N,12,0,0.24435531035511399,0,0,Approve,Approve,741246.5575000001,1097.6714385494206,616.96,-616.96,-616.96,-616.96
38,85000,MORTGAGE,4.0,PERSONAL,B,6000,10.99,0.07,N,14,0,0.10813838237719024,0,0,Approve,Approve,741246.5575000001,60.73674360266068,659.4,-659.4,-659.4,-659.4
22,48000,RENT,3.0,DEBTCONSOLIDATION,B,6700,11.99,0.14,N,3,0,0.47591393507827023,0,1,Approve,Reject,741246.5575000001,2767.6093064908373,803.33,-803.33,-803.33,0.0
29,33600,RENT,3.0,EDUCATION,A,4800,5.79,0.14,N,9,0,0.21247601059195673,0,0,Approve,Approve,741246.5575000001,801.0161837051089,277.92,-277.92,-277.92,-277.92
25,49963,MORTGAGE,9.0,EDUCATION,B,2100,11.49,0.04,N,3,1,0.09488198643132405,0,0,Approve,Approve,741246.5575000001,-19.143753988205333,241.29,2100.0,2100.0,2100.0
24,72000,MORTGAGE,2.0,EDUCATION,E,6000,16.77,0.08,Y,3,0,0.6745410361820092,1,1,Reject,Reject,741246.5575000001,3719.769407698393,1006.2,-1006.2,0.0,0.0
23,85000,MORTGAGE,1.0,VENTURE,B,10000,10.36,0.12,N,4,0,0.07457606416974956,0,0,Approve,Approve,741246.5575000001,-212.9785558226439,1036.0,-1036.0,-1036.0,-1036.0
23,58216,RENT,5.0,MEDICAL,A,10000,7.49,0.17,N,4,0,0.3240239950854551,0,1,Approve,Reject,741246.5575000001,2733.9339231735566,749.0,-749.0,-749.0,0.0
23,56600,OWN,3.0,MEDICAL,B,12000,10.38,0.21,N,2,0,0.09543179643813264,0,0,Approve,Approve,741246.5575000001,18.45140290092968,1245.6000000000001,-1245.6000000000001,-1245.6000000000001,-1245.6000000000001
32,89000,RENT,0.0,MEDICAL,A,12000,8.94,0.13,N,6,0,0.19880237035596487,0,0,Approve,Approve,741246.5575000001,1526.103627189458,1072.8,-1072.8,-1072.8,-1072.8
29,129996,MORTGAGE,0.0,EDUCATION,E,30000,18.79,0.23,N,8,0,0.5808201680891071,1,1,Reject,Reject,741246.5575000001,15061.688330191508,5637.0,-5637.0,0.0,0.0
30,49000,MORTGAGE,9.0,EDUCATION,A,11750,8.9,0.24,N,9,0,0.2449742547398902,0,1,Approve,Reject,741246.5575000001,2088.87932008795,1045.75,-1045.75,-1045.75,0.0
23,45000,RENT,7.0,PERSONAL,C,15000,12.84,0.33,N,3,1,0.8000677238899365,1,1,Reject,Reject,741246.5575000001,11615.946294561067,1926.0,15000.0,0.0,0.0
27,61584,RENT,3.0,VENTURE,D,15000,15.21,0.24,N,6,0,0.84681174445278,1,1,Reject,Reject,741246.5575000001,12352.677161760717,2281.5,-2281.5,0.0,0.0
21,87000,RENT,5.0,MEDICAL,B,11000,11.58,0.13,N,2,0,0.3080371711159577,0,1,Approve,Reject,741246.5575000001,2506.986630843041,1273.8,-1273.8,-1273.8,0.0
28,75000,RENT,4.0,DEBTCONSOLIDATION,B,8400,11.14,0.11,N,5,1,0.32696789412519034,0,1,Approve,Reject,741246.5575000001,2116.733787258187,935.76,8400.0,8400.0,0.0
22,82000,MORTGAGE,6.0,EDUCATION,B,10750,9.25,0.13,N,3,0,0.10343346341682293,0,0,Approve,Approve,741246.5575000001,220.38638191594976,994.375,-994.375,-994.375,-994.375
